Phi[deg],Theta[deg],RealizedGainY
-6,40,4.11568
-4,40,4.24321
-2,40,4.32246
0,40,4.3507
2,40,4.32691
4,40,4.25174
6,40,4.12761
8,40,3.9585
10,40,3.7498
12,40,3.50806
14,40,3.24065
16,40,2.95542
18,40,2.66034
20,40,2.36313
22,40,2.07099
24,40,1.79037
26,40,1.52671
28,40,1.28443
30,40,1.06685
32,40,0.87621
34,40,0.713766
36,40,0.579864
38,40,0.47406
40,40,0.395231
42,40,0.341678
44,40,0.311231
46,40,0.301344
48,40,0.309201
50,40,0.331815
52,40,0.36614
54,40,0.409185
56,40,0.458118
58,40,0.510361
60,40,0.563668
62,40,0.616173
64,40,0.666412
66,40,0.713317
68,40,0.75619
70,40,0.794649
72,40,0.828578
74,40,0.858059
76,40,0.883314
78,40,0.904647
80,40,0.922395
82,40,0.936891
84,40,0.94843
86,40,0.957246
88,40,0.963493
90,40,0.967239
92,40,0.968454
94,40,0.96701
96,40,0.962687
98,40,0.955179
100,40,0.944107
102,40,0.929045
104,40,0.909545
106,40,0.885185
108,40,0.855612
110,40,0.820605
112,40,0.780139
114,40,0.734452
116,40,0.684109
118,40,0.630056
120,40,0.573648
122,40,0.516662
124,40,0.461267
126,40,0.409973
128,40,0.365542
130,40,0.33088
132,40,0.30892
134,40,0.302507
136,40,0.314293
138,40,0.346656
140,40,0.401639
142,40,0.480908
144,40,0.585715
146,40,0.716851
148,40,0.87459
150,40,1.0586
152,40,1.26783
154,40,1.50041
156,40,1.75355
158,40,2.02345
160,40,2.30531
162,40,2.59336
164,40,2.88103
166,40,3.16112
168,40,3.4261
170,40,3.66839
172,40,3.88071
174,40,4.0564
176,40,4.18971
178,40,4.2761
180,40,4.31244
-180,42,3.51875
-178,42,3.50166
-176,42,3.43881
-174,42,3.3321
-172,42,3.18499
-170,42,3.00235
-168,42,2.79024
-166,42,2.55563
-164,42,2.30606
-162,42,2.04927
-160,42,1.79283
-158,42,1.54378
-156,42,1.30835
-154,42,1.0917
-152,42,0.897835
-150,42,0.729524
-148,42,0.588386
-146,42,0.474984
-144,42,0.388974
-142,42,0.329266
-140,42,0.29417
-138,42,0.281522
-136,42,0.288794
-134,42,0.313176
-132,42,0.351665
-130,42,0.401148
-128,42,0.458499
-126,42,0.520684
-124,42,0.584866
-122,42,0.648511
-120,42,0.709472
-118,42,0.766051
-116,42,0.817026
-114,42,0.861644
-112,42,0.899588
-110,42,0.930911
-108,42,0.955963
-106,42,0.975308
-104,42,0.989642
-102,42,0.99972
-100,42,1.0063
-98,42,1.01008
-96,42,1.01169
-94,42,1.01165
-92,42,1.01034
-90,42,1.00803
-88,42,1.00484
-86,42,1.00076
-84,42,0.995638
-82,42,0.989207
-80,42,0.98106
-78,42,0.970684
-76,42,0.957473
-74,42,0.940757
-72,42,0.91984
-70,42,0.894051
-68,42,0.862812
-66,42,0.82571
-64,42,0.78258
-62,42,0.733591
-60,42,0.679318
-58,42,0.620801
-56,42,0.559581
-54,42,0.497692
-52,42,0.437631
-50,42,0.382275
-48,42,0.334778
-46,42,0.298443
-44,42,0.276579
-42,42,0.272359
-40,42,0.288685
-38,42,0.32807
-36,42,0.392518
-34,42,0.483433
-32,42,0.60152
-30,42,0.746695
-28,42,0.918002
-26,42,1.11353
-24,42,1.33039
-22,42,1.56466
-20,42,1.81143
-18,42,2.06494
-16,42,2.31869
-14,42,2.56566
-12,42,2.79861
-10,42,3.01038
-8,42,3.1942
-6,42,3.34399
-4,42,3.45472
-2,42,3.52255
0,42,3.54513
2,42,3.52167
4,42,3.45297
6,42,3.34143
8,42,3.19093
10,42,3.0066
12,42,2.7946
14,42,2.56181
16,42,2.31546
18,42,2.06284
20,42,1.81091
22,42,1.56607
24,42,1.33391
26,42,1.11909
28,42,0.925226
30,42,0.75492
32,42,0.609795
34,42,0.490578
36,42,0.3972
38,42,0.328897
40,42,0.284299
42,42,0.26152
44,42,0.258239
46,42,0.271789
48,42,0.299259
50,42,0.337608
52,42,0.383794
54,42,0.434905
56,42,0.488284
58,42,0.541631
60,42,0.593074
62,42,0.641203
64,42,0.685067
66,42,0.724135
68,42,0.758235
70,42,0.787482
72,42,0.812196
74,42,0.832828
76,42,0.849892
78,42,0.863914
80,42,0.875388
82,42,0.884752
84,42,0.892363
86,42,0.898489
88,42,0.903302
90,42,0.906872
92,42,0.909166
94,42,0.910049
96,42,0.909283
98,42,0.906527
100,42,0.90135
102,42,0.893233
104,42,0.881596
106,42,0.865824
108,42,0.845305
110,42,0.819492
112,42,0.787962
114,42,0.750496
116,42,0.707164
118,42,0.658396
120,42,0.605051
122,42,0.548457
124,42,0.490414
126,42,0.433161
128,42,0.3793
130,42,0.331687
132,42,0.293292
134,42,0.267062
136,42,0.255785
138,42,0.261982
140,42,0.287832
142,42,0.335129
144,42,0.405255
146,42,0.499164
148,42,0.617348
150,42,0.759778
152,42,0.925813
154,42,1.11408
156,42,1.32238
158,42,1.54755
160,42,1.78546
162,42,2.031
164,42,2.27822
166,42,2.52051
168,42,2.75085
170,42,2.96213
172,42,3.14747
174,42,3.30061
176,42,3.41612
178,42,3.48979
180,42,3.51875
-180,44,2.81613
-178,44,2.79802
-176,44,2.74021
-174,44,2.64465
-172,44,2.51474
-170,44,2.35511
-168,44,2.17144
-166,44,1.97017
-164,44,1.75818
-162,44,1.54242
-160,44,1.32961
-158,44,1.12587
-156,44,0.936477
-154,44,0.76567
-152,44,0.616568
-150,44,0.49116
-148,44,0.390386
-146,44,0.31426
-144,44,0.262029
-142,44,0.232319
-140,44,0.223266
-138,44,0.232622
-136,44,0.257842
-134,44,0.296158
-132,44,0.344656
-130,44,0.400367
-128,44,0.460368
-126,44,0.521893
-124,44,0.582453
-122,44,0.639926
-120,44,0.692641
-118,44,0.739411
-116,44,0.779541
-114,44,0.812785
-112,44,0.839292
-110,44,0.859516
-108,44,0.874128
-106,44,0.883932
-104,44,0.889784
-102,44,0.892533
-100,44,0.892972
-98,44,0.89181
-96,44,0.889649
-94,44,0.886978
-92,44,0.884166
-90,44,0.881464
-88,44,0.879001
-86,44,0.876783
-84,44,0.874695
-82,44,0.872498
-80,44,0.869821
-78,44,0.86617
-76,44,0.860929
-74,44,0.853372
-72,44,0.842691
-70,44,0.828032
-68,44,0.808553
-66,44,0.783493
-64,44,0.75226
-62,44,0.714528
-60,44,0.670333
-58,44,0.620155
-56,44,0.564988
-54,44,0.506363
-52,44,0.446338
-50,44,0.387442
-48,44,0.33258
-46,44,0.284902
-44,44,0.247661
-42,44,0.22406
-40,44,0.217112
-38,44,0.22951
-36,44,0.263512
-34,44,0.320841
-32,44,0.402581
-30,44,0.50909
-28,44,0.639899
-26,44,0.793632
-24,44,0.967933
-22,44,1.15945
-20,44,1.36384
-18,44,1.57589
-16,44,1.78967
-14,44,1.99877
-12,44,2.19655
-10,44,2.37649
-8,44,2.53249
-6,44,2.65916
-4,44,2.75206
-2,44,2.80795
0,44,2.82491
2,44,2.80242
4,44,2.74141
6,44,2.64415
8,44,2.51423
10,44,2.35631
12,44,2.17591
14,44,1.97918
16,44,1.77253
18,44,1.56237
20,44,1.35477
22,44,1.15526
24,44,0.968582
26,44,0.798581
28,44,0.648176
30,44,0.519352
32,44,0.413235
34,44,0.33017
36,44,0.269812
38,44,0.231208
40,44,0.212865
42,44,0.212808
44,44,0.228648
46,44,0.257661
48,44,0.2969
50,44,0.343327
52,44,0.393969
54,44,0.446074
56,44,0.497253
58,44,0.54558
60,44,0.589653
62,44,0.628599
64,44,0.662032
66,44,0.689978
68,44,0.712778
70,44,0.730987
72,44,0.745278
74,44,0.756363
76,44,0.764931
78,44,0.771609
80,44,0.776937
82,44,0.781355
84,44,0.7852
86,44,0.788712
88,44,0.792035
90,44,0.795222
92,44,0.79824
94,44,0.800964
96,44,0.803182
98,44,0.804585
100,44,0.804767
102,44,0.803224
104,44,0.799355
106,44,0.792475
108,44,0.781841
110,44,0.766692
112,44,0.746304
114,44,0.72007
116,44,0.687589
118,44,0.64876
120,44,0.603884
122,44,0.553734
124,44,0.499605
126,44,0.443317
128,44,0.387163
130,44,0.333813
132,44,0.286168
134,44,0.247205
136,44,0.219804
138,44,0.206614
140,44,0.209943
142,44,0.231702
144,44,0.273383
146,44,0.33606
148,44,0.420383
150,44,0.526554
152,44,0.654259
154,44,0.802566
156,44,0.969801
158,44,1.15343
160,44,1.34999
162,44,1.55505
164,44,1.76334
166,44,1.96888
168,44,2.16523
170,44,2.34584
172,44,2.50438
174,44,2.63503
176,44,2.73287
178,44,2.79406
180,44,2.81613
-180,46,2.22128
-178,46,2.20318
-176,46,2.15122
-174,46,2.0674
-172,46,1.95499
-170,46,1.81831
-168,46,1.66253
-166,46,1.49346
-164,46,1.31719
-162,46,1.13979
-160,46,0.967029
-158,46,0.804064
-156,46,0.655224
-154,46,0.523863
-152,46,0.412303
-150,46,0.321858
-148,46,0.25293
-146,46,0.20514
-144,46,0.177471
-142,46,0.168404
-140,46,0.176023
-138,46,0.198102
-136,46,0.232176
-134,46,0.275604
-132,46,0.325658
-130,46,0.379611
-128,46,0.434855
-126,46,0.489014
-124,46,0.540057
-122,46,0.586379
-120,46,0.626856
-118,46,0.660853
-116,46,0.68819
-114,46,0.709076
-112,46,0.724027
-110,46,0.733766
-108,46,0.73913
-106,46,0.740994
-104,46,0.740211
-102,46,0.737564
-100,46,0.733749
-98,46,0.729359
-96,46,0.724887
-94,46,0.720725
-92,46,0.717175
-90,46,0.714446
-88,46,0.712663
-86,46,0.71186
-84,46,0.711977
-82,46,0.712852
-80,46,0.714211
-78,46,0.715658
-76,46,0.716666
-74,46,0.716582
-72,46,0.714626
-70,46,0.709917
-68,46,0.701515
-66,46,0.688474
-64,46,0.669924
-62,46,0.645167
-60,46,0.613784
-58,46,0.575741
-56,46,0.531474
-54,46,0.481958
-52,46,0.428719
-50,46,0.373809
-48,46,0.319732
-46,46,0.269325
-44,46,0.22562
-42,46,0.19169
-40,46,0.170502
-38,46,0.164786
-36,46,0.176914
-34,46,0.208801
-32,46,0.261807
-30,46,0.336636
-28,46,0.433245
-26,46,0.550741
-24,46,0.687309
-22,46,0.840169
-20,46,1.00559
-18,46,1.179
-16,46,1.35511
-14,46,1.5282
-12,46,1.69234
-10,46,1.84177
-8,46,1.97114
-6,46,2.07579
-4,46,2.152
-2,46,2.19709
0,46,2.20958
2,46,2.18919
4,46,2.13683
6,46,2.0546
8,46,1.94562
10,46,1.81394
12,46,1.66433
14,46,1.50207
16,46,1.3327
18,46,1.1617
20,46,0.994297
22,46,0.835157
24,46,0.68826
26,46,0.556766
28,46,0.442984
30,46,0.348402
32,46,0.273751
34,46,0.219093
36,46,0.183897
38,46,0.167101
40,46,0.167156
42,46,0.182064
44,46,0.209432
46,46,0.246548
48,46,0.290505
50,46,0.338355
52,46,0.387291
54,46,0.434822
56,46,0.478923
58,46,0.518127
60,46,0.551559
62,46,0.578903
64,46,0.600318
66,46,0.616325
68,46,0.627675
70,46,0.635236
72,46,0.63989
74,46,0.642465
76,46,0.643686
78,46,0.644159
80,46,0.644364
82,46,0.644664
84,46,0.645319
86,46,0.646501
88,46,0.648308
90,46,0.65077
92,46,0.653857
94,46,0.65748
96,46,0.661483
98,46,0.665639
100,46,0.669635
102,46,0.673061
104,46,0.675403
106,46,0.676031
108,46,0.674206
110,46,0.669103
112,46,0.659843
114,46,0.645561
116,46,0.625491
118,46,0.599069
120,46,0.566052
122,46,0.526628
124,46,0.481502
126,46,0.43195
128,46,0.379803
130,46,0.327383
132,46,0.277371
134,46,0.23264
136,46,0.196064
138,46,0.170352
140,46,0.157902
142,46,0.160725
144,46,0.180409
146,46,0.21813
148,46,0.274677
150,46,0.350448
152,46,0.445422
154,46,0.559073
156,46,0.690242
158,46,0.837004
160,46,0.996553
162,46,1.16516
164,46,1.33821
166,46,1.51035
168,46,1.67576
170,46,1.82842
172,46,1.96252
174,46,2.07274
176,46,2.15465
178,46,2.20486
180,46,2.22128
-180,48,1.73988
-178,48,1.7228
-176,48,1.67716
-174,48,1.60499
-172,48,1.50932
-170,48,1.39411
-168,48,1.26399
-166,48,1.12404
-164,48,0.979549
-162,48,0.8357
-160,48,0.697334
-158,48,0.568695
-156,48,0.453251
-154,48,0.353581
-152,48,0.271346
-150,48,0.207334
-148,48,0.161561
-146,48,0.133397
-144,48,0.121691
-142,48,0.124885
-140,48,0.141096
-138,48,0.168188
-136,48,0.203831
-134,48,0.245577
-132,48,0.290946
-130,48,0.337537
-128,48,0.38314
-126,48,0.425858
-124,48,0.464193
-122,48,0.497109
-120,48,0.524045
-118,48,0.544887
-116,48,0.559899
-114,48,0.569635
-112,48,0.574833
-110,48,0.576324
-108,48,0.574948
-106,48,0.571495
-104,48,0.566671
-102,48,0.56108
-100,48,0.555226
-98,48,0.549519
-96,48,0.544289
-94,48,0.539798
-92,48,0.536257
-90,48,0.533822
-88,48,0.532606
-86,48,0.532667
-84,48,0.534008
-82,48,0.536559
-80,48,0.540168
-78,48,0.544579
-76,48,0.549422
-74,48,0.554195
-72,48,0.55826
-70,48,0.560846
-68,48,0.561065
-66,48,0.557956
-64,48,0.550545
-62,48,0.537927
-60,48,0.519374
-58,48,0.494444
-56,48,0.463089
-54,48,0.425745
-52,48,0.383384
-50,48,0.337517
-48,48,0.290149
-46,48,0.243684
-44,48,0.200797
-42,48,0.164292
-40,48,0.136945
-38,48,0.121379
-36,48,0.119941
-34,48,0.134599
-32,48,0.166854
-30,48,0.217646
-28,48,0.287255
-26,48,0.375208
-24,48,0.480189
-22,48,0.599992
-20,48,0.731525
-18,48,0.870883
-16,48,1.01351
-14,48,1.15442
-12,48,1.28847
-10,48,1.41067
-8,48,1.51645
-6,48,1.60189
-4,48,1.66388
-2,48,1.7003
0,48,1.70998
2,48,1.69278
4,48,1.64953
6,48,1.582
8,48,1.49278
10,48,1.38523
12,48,1.26333
14,48,1.13152
16,48,0.994468
18,48,0.856873
20,48,0.72319
22,48,0.597415
24,48,0.482907
26,48,0.382279
28,48,0.297366
30,48,0.229255
32,48,0.178357
34,48,0.144498
36,48,0.126987
38,48,0.124676
40,48,0.135984
42,48,0.15893
44,48,0.191176
46,48,0.230108
48,48,0.272964
50,48,0.31701
52,48,0.359727
54,48,0.398995
56,48,0.433236
58,48,0.46148
60,48,0.483371
62,48,0.499089
64,48,0.509229
66,48,0.51466
68,48,0.516379
70,48,0.515392
72,48,0.512623
74,48,0.508868
76,48,0.504769
78,48,0.500819
80,48,0.497376
82,48,0.49469
84,48,0.492923
86,48,0.492175
88,48,0.492498
90,48,0.493907
92,48,0.496387
94,48,0.49989
96,48,0.504332
98,48,0.509582
100,48,0.515451
102,48,0.52167
104,48,0.52787
106,48,0.533569
108,48,0.538149
110,48,0.54086
112,48,0.540831
114,48,0.537109
116,48,0.528729
118,48,0.514808
120,48,0.49467
122,48,0.467974
124,48,0.434839
126,48,0.395938
128,48,0.352536
130,48,0.306462
132,48,0.260013
134,48,0.215798
136,48,0.176545
138,48,0.144908
140,48,0.1233
142,48,0.113784
144,48,0.118023
146,48,0.137286
148,48,0.172483
150,48,0.224196
152,48,0.292667
154,48,0.377738
156,48,0.478729
158,48,0.594286
160,48,0.722238
162,48,0.859511
164,48,1.00213
166,48,1.14537
168,48,1.28394
170,48,1.41238
172,48,1.52534
174,48,1.61801
176,48,1.68641
178,48,1.7276
180,48,1.73988
-180,50,1.36648
-178,50,1.35138
-176,50,1.31242
-174,50,1.25149
-172,50,1.17134
-170,50,1.07544
-168,50,0.967841
-166,50,0.852904
-164,50,0.73513
-162,50,0.618898
-160,50,0.508238
-158,50,0.406625
-156,50,0.316825
-154,50,0.240813
-152,50,0.179763
-150,50,0.134105
-148,50,0.103619
-146,50,0.0875481
-144,50,0.0847055
-142,50,0.0935612
-140,50,0.11231
-138,50,0.138934
-136,50,0.171267
-134,50,0.207077
-132,50,0.244174
-130,50,0.280522
-128,50,0.314364
-126,50,0.344314
-124,50,0.369428
-122,50,0.389223
-120,50,0.403649
-118,50,0.41302
-116,50,0.417919
-114,50,0.419091
-112,50,0.417346
-110,50,0.41347
-108,50,0.408175
-106,50,0.402062
-104,50,0.395616
-102,50,0.389212
-100,50,0.383137
-98,50,0.377604
-96,50,0.372782
-94,50,0.368806
-92,50,0.365793
-90,50,0.363844
-88,50,0.363051
-86,50,0.363486
-84,50,0.3652
-82,50,0.368203
-80,50,0.372458
-78,50,0.377855
-76,50,0.384195
-74,50,0.391169
-72,50,0.39834
-70,50,0.405128
-68,50,0.410815
-66,50,0.414558
-64,50,0.415428
-62,50,0.412475
-60,50,0.404815
-58,50,0.391742
-56,50,0.37284
-54,50,0.348092
-52,50,0.317959
-50,50,0.283421
-48,50,0.245961
-46,50,0.207499
-44,50,0.170286
-42,50,0.136766
-40,50,0.10943
-38,50,0.0906897
-36,50,0.0827493
-34,50,0.0875143
-32,50,0.106503
-30,50,0.140761
-28,50,0.190777
-26,50,0.256385
-24,50,0.336684
-22,50,0.429972
-20,50,0.533748
-18,50,0.644765
-16,50,0.759179
-14,50,0.87276
-12,50,0.98115
-10,50,1.08014
-8,50,1.16591
-6,50,1.23525
-4,50,1.28567
-2,50,1.31548
0,50,1.32379
2,50,1.31051
4,50,1.27629
6,50,1.22245
8,50,1.15102
10,50,1.0646
12,50,0.96636
14,50,0.859931
16,50,0.74923
18,50,0.638276
20,50,0.530955
22,50,0.430783
24,50,0.34071
26,50,0.262991
28,50,0.19914
30,50,0.14995
32,50,0.115575
34,50,0.0956235
36,50,0.089243
38,50,0.09518
40,50,0.111819
42,50,0.137212
44,50,0.16913
46,50,0.205143
48,50,0.242754
50,50,0.279568
52,50,0.313473
54,50,0.342808
56,50,0.366478
58,50,0.383994
60,50,0.395436
62,50,0.401348
64,50,0.402595
66,50,0.400203
68,50,0.395227
70,50,0.388639
72,50,0.381266
74,50,0.373765
76,50,0.366622
78,50,0.360178
80,50,0.354656
82,50,0.350196
84,50,0.346879
86,50,0.344747
88,50,0.343824
90,50,0.344117
92,50,0.345627
94,50,0.348343
96,50,0.35224
98,50,0.357271
100,50,0.363355
102,50,0.37036
104,50,0.378078
106,50,0.386206
108,50,0.394314
110,50,0.40183
112,50,0.408022
114,50,0.412017
116,50,0.412835
118,50,0.409465
120,50,0.400971
122,50,0.386626
124,50,0.366052
126,50,0.339353
128,50,0.307196
130,50,0.270837
132,50,0.232069
134,50,0.193096
136,50,0.156361
138,50,0.124347
140,50,0.0993922
142,50,0.0835582
144,50,0.0785534
146,50,0.0857237
148,50,0.106084
150,50,0.14036
152,50,0.188997
154,50,0.252121
156,50,0.329423
158,50,0.420011
160,50,0.522245
162,50,0.633627
164,50,0.750778
166,50,0.869547
168,50,0.985233
170,50,1.09291
172,50,1.18779
174,50,1.26558
176,50,1.32277
178,50,1.35687
180,50,1.36648
-180,52,1.0891
-178,52,1.07678
-176,52,1.04467
-174,52,0.994347
-172,52,0.928157
-170,52,0.849036
-168,52,0.760386
-166,52,0.66591
-164,52,0.569414
-162,52,0.474603
-160,52,0.384867
-158,52,0.303104
-156,52,0.231581
-154,52,0.171873
-152,52,0.124853
-150,52,0.0907556
-148,52,0.0692546
-146,52,0.0595619
-144,52,0.0605105
-142,52,0.0706253
-140,52,0.0881832
-138,52,0.111277
-136,52,0.137897
-134,52,0.166031
-132,52,0.193784
-130,52,0.219501
-128,52,0.241878
-126,52,0.260031
-124,52,0.273529
-122,52,0.28236
-120,52,0.286871
-118,52,0.287662
-116,52,0.28548
-114,52,0.28111
-112,52,0.275295
-110,52,0.268681
-108,52,0.261782
-106,52,0.254982
-104,52,0.248546
-102,52,0.242645
-100,52,0.237381
-98,52,0.232815
-96,52,0.228984
-94,52,0.225923
-92,52,0.223668
-90,52,0.222269
-88,52,0.221785
-86,52,0.222284
-84,52,0.223838
-82,52,0.22651
-80,52,0.230348
-78,52,0.235362
-76,52,0.241507
-74,52,0.248659
-72,52,0.256589
-70,52,0.264944
-68,52,0.273221
-66,52,0.280773
-64,52,0.286813
-62,52,0.290462
-60,52,0.290814
-58,52,0.28703
-56,52,0.278455
-54,52,0.264735
-52,52,0.245918
-50,52,0.222523
-48,52,0.195557
-46,52,0.166477
-44,52,0.137108
-42,52,0.109515
-40,52,0.0858713
-38,52,0.0683257
-36,52,0.0588837
-34,52,0.0593131
-32,52,0.0710627
-30,52,0.0951868
-28,52,0.132266
-26,52,0.182321
-24,52,0.24473
-22,52,0.318169
-20,52,0.400599
-18,52,0.489321
-16,52,0.58111
-14,52,0.672418
-12,52,0.759623
-10,52,0.839276
-8,52,0.908317
-6,52,0.964238
-4,52,1.00516
-2,52,1.02984
0,52,1.03765
2,52,1.0285
4,52,1.0028
6,52,0.961415
8,52,0.90568
10,52,0.83742
12,52,0.758968
14,52,0.673139
16,52,0.58315
18,52,0.492464
20,52,0.404558
22,52,0.322672
24,52,0.249574
26,52,0.187378
28,52,0.137462
30,52,0.100468
32,52,0.0763773
34,52,0.0646148
36,52,0.0641567
38,52,0.0736194
40,52,0.0913243
42,52,0.115353
44,52,0.143608
46,52,0.173905
48,52,0.204094
50,52,0.232206
52,52,0.25661
54,52,0.27614
56,52,0.290171
58,52,0.298622
60,52,0.301886
62,52,0.300715
64,52,0.296061
66,52,0.28894
68,52,0.280308
70,52,0.270985
72,52,0.261617
74,52,0.252677
76,52,0.244481
78,52,0.237228
80,52,0.231027
82,52,0.225936
84,52,0.221976
86,52,0.219157
88,52,0.217483
90,52,0.216958
92,52,0.21759
94,52,0.219387
96,52,0.222361
98,52,0.226515
100,52,0.231841
102,52,0.238306
104,52,0.245835
106,52,0.254287
108,52,0.263426
110,52,0.272891
112,52,0.282171
114,52,0.290587
116,52,0.297299
118,52,0.301349
120,52,0.301733
122,52,0.297519
124,52,0.287988
126,52,0.272777
128,52,0.252007
130,52,0.226355
132,52,0.197057
134,52,0.165834
136,52,0.134752
138,52,0.106042
140,52,0.0819114
142,52,0.0643842
144,52,0.055201
146,52,0.0557752
148,52,0.0672036
150,52,0.0903003
152,52,0.125617
154,52,0.173417
156,52,0.233592
158,52,0.305521
160,52,0.387924
162,52,0.478745
164,52,0.575124
166,52,0.673488
168,52,0.769762
170,52,0.859663
172,52,0.939042
174,52,1.0042
176,52,1.05217
178,52,1.08084
180,52,1.0891
-180,54,0.891315
-178,54,0.882158
-176,54,0.856544
-174,54,0.815716
-172,54,0.761525
-170,54,0.69635
-168,54,0.622992
-166,54,0.54455
-164,54,0.464249
-162,54,0.385259
-160,54,0.310503
-158,54,0.242486
-156,54,0.183175
-154,54,0.133927
-152,54,0.095487
-150,54,0.0680283
-148,54,0.0512175
-146,54,0.0442883
-144,54,0.0461091
-142,54,0.0552457
-140,54,0.0700265
-138,54,0.0886241
-136,54,0.109159
-134,54,0.129824
-132,54,0.149017
-130,54,0.165455
-128,54,0.178267
-126,54,0.187017
-124,54,0.191693
-122,54,0.192632
-120,54,0.190423
-118,54,0.185792
-116,54,0.179498
-114,54,0.172247
-112,54,0.164637
-110,54,0.157133
-108,54,0.15006
-106,54,0.143622
-104,54,0.137923
-102,54,0.132998
-100,54,0.128834
-98,54,0.125394
-96,54,0.122635
-94,54,0.120521
-92,54,0.119026
-90,54,0.118149
-88,54,0.117911
-86,54,0.118358
-84,54,0.119559
-82,54,0.121602
-80,54,0.124584
-78,54,0.128598
-76,54,0.133716
-74,54,0.139959
-72,54,0.147277
-70,54,0.155514
-68,54,0.16438
-66,54,0.173429
-64,54,0.182055
-62,54,0.189506
-60,54,0.194936
-58,54,0.197481
-56,54,0.196362
-54,54,0.191012
-52,54,0.181184
-50,54,0.167045
-48,54,0.149214
-46,54,0.128758
-44,54,0.107121
-42,54,0.0860234
-40,54,0.0673352
-38,54,0.0529468
-36,54,0.0446547
-34,54,0.0440665
-32,54,0.0525227
-30,54,0.0710257
-28,54,0.100166
-26,54,0.140045
-24,54,0.190192
-22,54,0.249513
-20,54,0.316278
-18,54,0.388182
-16,54,0.462482
-14,54,0.536201
-12,54,0.606364
-10,54,0.67023
-8,54,0.725469
-6,54,0.770268
-4,54,0.803355
-2,54,0.823947
0,54,0.831665
2,54,0.826435
4,54,0.808428
6,54,0.778038
8,54,0.735933
10,54,0.683138
12,54,0.621141
14,54,0.551956
16,54,0.478123
18,54,0.402597
20,54,0.328548
22,54,0.259082
24,54,0.196959
26,54,0.144348
28,54,0.102683
30,54,0.0726141
32,54,0.0540615
34,54,0.0463286
36,54,0.0482358
38,54,0.0582513
40,54,0.0746026
42,54,0.0953721
44,54,0.118587
46,54,0.142314
48,54,0.164772
50,54,0.184441
52,54,0.200178
54,54,0.21129
56,54,0.217559
58,54,0.219216
60,54,0.216843
62,54,0.211258
64,54,0.203371
66,54,0.194071
68,54,0.184135
70,54,0.174184
72,54,0.164671
74,54,0.155894
76,54,0.14803
78,54,0.141167
80,54,0.135336
82,54,0.130534
84,54,0.126744
86,54,0.123949
88,54,0.122133
90,54,0.121291
92,54,0.121426
94,54,0.122552
96,54,0.124691
98,54,0.127873
100,54,0.13213
102,54,0.137487
104,54,0.143955
106,54,0.151508
108,54,0.160065
110,54,0.169457
112,54,0.179393
114,54,0.189429
116,54,0.198953
118,54,0.207182
120,54,0.213206
122,54,0.216063
124,54,0.214862
126,54,0.208923
128,54,0.197927
130,54,0.18203
132,54,0.161926
134,54,0.138834
136,54,0.114409
138,54,0.090595
140,54,0.0694447
142,54,0.0529445
144,54,0.0428743
146,54,0.0407207
148,54,0.047647
150,54,0.0645015
152,54,0.0918366
154,54,0.129905
156,54,0.178609
158,54,0.237409
160,54,0.305208
162,54,0.380263
164,54,0.46016
166,54,0.541897
168,54,0.622056
170,54,0.697059
172,54,0.763453
174,54,0.818174
176,54,0.858756
178,54,0.883455
180,54,0.891315
-180,56,0.750325
-178,56,0.7442
-176,56,0.724321
-174,56,0.691581
-172,56,0.647381
-170,56,0.593586
-168,56,0.532458
-166,56,0.466555
-164,56,0.398606
-162,56,0.331346
-160,56,0.267348
-158,56,0.208863
-156,56,0.157699
-154,56,0.115144
-152,56,0.0819429
-150,56,0.0583068
-148,56,0.0439548
-146,56,0.0381606
-144,56,0.0398102
-142,56,0.0474688
-140,56,0.0594685
-138,56,0.0740219
-136,56,0.0893584
-134,56,0.103871
-132,56,0.116248
-130,56,0.125572
-128,56,0.13136
-126,56,0.133547
-124,56,0.132423
-122,56,0.128525
-120,56,0.122532
-118,56,0.115155
-116,56,0.107058
-114,56,0.0988023
-112,56,0.0908247
-110,56,0.0834311
-108,56,0.0768106
-106,56,0.0710565
-104,56,0.0661891
-102,56,0.0621773
-100,56,0.0589569
-98,56,0.0564458
-96,56,0.0545566
-94,56,0.0532065
-92,56,0.0523272
-90,56,0.0518732
-88,56,0.0518289
-86,56,0.052214
-84,56,0.0530852
-82,56,0.0545358
-80,56,0.0566884
-78,56,0.0596843
-76,56,0.0636656
-74,56,0.0687522
-72,56,0.0750128
-70,56,0.0824317
-68,56,0.0908752
-66,56,0.100061
-64,56,0.109541
-62,56,0.118702
-60,56,0.126793
-58,56,0.132994
-56,56,0.136499
-54,56,0.136638
-52,56,0.132988
-50,56,0.125477
-48,56,0.114439
-46,56,0.100635
-44,56,0.0851992
-42,56,0.0695641
-40,56,0.0553396
-38,56,0.0441935
-36,56,0.0377367
-34,56,0.0374253
-32,56,0.0444803
-30,56,0.0598175
-28,56,0.0839787
-26,56,0.117061
-24,56,0.158648
-22,56,0.207768
-20,56,0.262892
-18,56,0.322006
-16,56,0.382756
-14,56,0.442647
-12,56,0.499276
-10,56,0.550525
-8,56,0.594708
-6,56,0.630621
-4,56,0.657512
-2,56,0.674981
0,56,0.682853
2,56,0.681059
4,56,0.669566
6,56,0.648372
8,56,0.617583
10,56,0.577544
12,56,0.529005
14,56,0.473265
16,56,0.412234
18,56,0.348391
20,56,0.284613
